load_carrier_id,origin_site,site_type,carrier_status,dispatch_timestamp,arrived_timestamp,carrier_comments,item_id,item_category,incoming_quality,assessed_grade,quality_note,weight_kg,routed_destination
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-204876623,Expiring Beauty,B,,,3.42,Pending Assessment
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-991483045,Zalando SE,B,,,0.23,Pending Assessment
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-192256095,Zalando SE,B,,,2.3,Pending Assessment
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-261008168,Zalando SE,A,,,1.3,Pending Assessment
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-567465243,Zalando SE,A,,,3.02,Pending Assessment
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-509014361,Zalando SE,B,,,1.81,Pending Assessment
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-457784711,Zalando SE,A,,,1.59,Pending Assessment
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-764542264,Zalando SE,B,,,3.16,Pending Assessment
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-625876919,Expiring Beauty,A,,,1.33,Pending Assessment
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-997633077,Zalando SE,B,,,3.49,Pending Assessment
LPN-MÖN-77674-LUU,Mönchengladbach,FC,Dispatched,2026-02-14 03:46:49,, standard handling,ITEM-305385356,Zalando SE,A,,,0.35,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-936985187,Zalando SE,A,,,2.8,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-022400718,Expiring Beauty,A,,,2.62,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-446445550,Zalando SE,A,,,0.92,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-902313993,Expiring Beauty,B,,,0.52,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-181959667,Expiring Beauty,A,,,0.6,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-815246915,Zalando SE,A,,,2.94,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-150150003,Zalando SE,A,,,3.34,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-112653836,Zalando SE,B,,,0.87,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-266134878,Zalando SE,B,,,-0.86,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-488752353,Zalando SE,A,,,1.52,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-462618192,Expiring Beauty,A,,,0.64,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-845876652,Zalando SE,B,,,2.77,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-354608097,Zalando SE,A,,,0.39,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-704641491,Expiring Beauty,A,,,-2.57,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-045626408,Zalando SE,A,,,-0.92,Pending Assessment
LPN-LAH-36494-LUU,Lahr,FC,In Transit,2026-02-20 21:19:26,, standard handling,ITEM-365632448,Zalando SE,A,,,0.37,Pending Assessment
LPN-GLO-76114-LUU,Glowno,RC,Dispatched,2026-02-18 19:04:53,,   ,ITEM-434896700,Customer Return,A,,,1.47,Pending Assessment
LPN-SZC-15627-LUU,Szczecin,RC,Arrived,2026-02-18 05:43:04,2026-02-21 14:16:04, standard handling,ITEM-569057101,Customer Return,A,A,Mint condition,0.36,Outlet Stores
LPN-LOD-98529-LUU,Lodz,RC,Arrived,2026-02-19 18:40:43,2026-02-23 05:41:43,   ,ITEM-913108042,Customer Return,C,C,system_error_note_added,1.2,Overstock Partners
LPN-SZC-42225-LUU,Szczecin,RC,Delayed,2026-02-10 11:41:58,,  missing paperwork,ITEM-917975938,ZFS Defect,C,,,0.17,Pending Assessment
LPN-VER-52447-LUU,Verona,FC,Arrived,2026-02-18 21:36:21,2026-02-21 11:27:21,ALL_GOOD,ITEM-688687904,Zalando SE,B,B, original packaging,2.88,Overstock Partners
